pCongFixed	cloudyNode	cloudRadius	rainVolDiscCar	rainVolDiscBus	lanes4Bus	Result
0.6	3	5	0.9	0.3	1	71.4166666667
0.6	3	5	0.9	0.6	0	112.666666667
0.6	3	5	0.9	0.6	1	71.4166666667
0.6	3	5	0.9	0.9	0	112.666666667
0.6	3	5	0.9	0.9	1	71.4166666667
0.6	3	10	0	0	0	112.666666667
0.6	3	10	0	0	1	71.4166666667
0.6	3	10	0	0.3	0	112.666666667
0.6	3	10	0	0.3	1	71.4166666667
0.6	3	10	0	0.6	0	112.666666667
0.6	3	10	0	0.6	1	71.4166666667
0.6	3	10	0	0.9	0	112.666666667
0.6	3	10	0	0.9	1	71.4166666667
0.6	3	10	0.3	0	0	112.666666667
0.6	3	10	0.3	0	1	71.4166666667
0.6	3	10	0.3	0.3	0	112.666666667
0.6	3	10	0.3	0.3	1	71.4166666667
0.6	3	10	0.3	0.6	0	112.666666667
0.6	3	10	0.3	0.6	1	71.4166666667
0.6	3	10	0.3	0.9	0	112.666666667
0.6	3	10	0.3	0.9	1	71.4166666667
0.6	3	10	0.6	0	0	112.666666667
0.6	3	10	0.6	0	1	71.4166666667
0.6	3	10	0.6	0.3	0	112.666666667
0.6	3	10	0.6	0.3	1	71.4166666667
0.6	3	10	0.6	0.6	0	112.666666667
0.6	3	10	0.6	0.6	1	71.4166666667
0.6	3	10	0.6	0.9	0	112.666666667
0.6	3	10	0.6	0.9	1	71.4166666667
0.6	3	10	0.9	0	0	112.666666667
0.6	3	10	0.9	0	1	71.4166666667
0.6	3	10	0.9	0.3	0	112.666666667
0.6	3	10	0.9	0.3	1	71.4166666667
0.6	3	10	0.9	0.6	0	112.666666667
0.6	3	10	0.9	0.6	1	71.4166666667
0.6	3	10	0.9	0.9	0	112.666666667
0.6	3	10	0.9	0.9	1	71.4166666667
0.6	3	15	0	0	0	112.666666667
0.6	3	15	0	0	1	71.4166666667
0.6	3	15	0	0.3	0	112.666666667
0.6	3	15	0	0.3	1	71.4166666667
0.6	3	15	0	0.6	0	112.666666667
0.6	3	15	0	0.6	1	71.4166666667
0.6	3	15	0	0.9	0	112.666666667
0.6	3	15	0	0.9	1	71.4166666667
0.6	3	15	0.3	0	0	112.666666667
0.6	3	15	0.3	0	1	71.4166666667
0.6	3	15	0.3	0.3	0	112.666666667
0.6	3	15	0.3	0.3	1	71.4166666667
0.6	3	15	0.3	0.6	0	112.666666667
0.6	3	15	0.3	0.6	1	71.4166666667
0.6	3	15	0.3	0.9	0	112.666666667
0.6	3	15	0.3	0.9	1	71.4166666667
0.6	3	15	0.6	0	0	112.666666667
0.6	3	15	0.6	0	1	71.4166666667
0.6	3	15	0.6	0.3	0	112.666666667
0.6	3	15	0.6	0.3	1	71.4166666667
0.6	3	15	0.6	0.6	0	112.666666667
0.6	3	15	0.6	0.6	1	71.4166666667
0.6	3	15	0.6	0.9	0	112.666666667
0.6	3	15	0.6	0.9	1	71.4166666667
0.6	3	15	0.9	0	0	112.666666667
0.6	3	15	0.9	0	1	71.4166666667
0.6	3	15	0.9	0.3	0	112.666666667
0.6	3	15	0.9	0.3	1	71.4166666667
0.6	3	15	0.9	0.6	0	112.666666667
0.6	3	15	0.9	0.6	1	71.4166666667
0.6	3	15	0.9	0.9	0	112.666666667
0.6	3	15	0.9	0.9	1	71.4166666667
0.6	3	20	0	0	0	112.666666667
0.6	3	20	0	0	1	71.4166666667
0.6	3	20	0	0.3	0	112.666666667
0.6	3	20	0	0.3	1	71.4166666667
0.6	3	20	0	0.6	0	112.666666667
0.6	3	20	0	0.6	1	71.4166666667
0.6	3	20	0	0.9	0	112.666666667
0.6	3	20	0	0.9	1	71.4166666667
0.6	3	20	0.3	0	0	112.666666667
0.6	3	20	0.3	0	1	71.4166666667
0.6	3	20	0.3	0.3	0	112.666666667
0.6	3	20	0.3	0.3	1	71.4166666667
0.6	3	20	0.3	0.6	0	112.666666667
0.6	3	20	0.3	0.6	1	71.4166666667
0.6	3	20	0.3	0.9	0	112.666666667
0.6	3	20	0.3	0.9	1	71.4166666667
0.6	3	20	0.6	0	0	112.666666667
0.6	3	20	0.6	0	1	71.4166666667
0.6	3	20	0.6	0.3	0	112.666666667
0.6	3	20	0.6	0.3	1	71.4166666667
0.6	3	20	0.6	0.6	0	112.666666667
0.6	3	20	0.6	0.6	1	71.4166666667
0.6	3	20	0.6	0.9	0	112.666666667
0.6	3	20	0.6	0.9	1	71.4166666667
0.6	3	20	0.9	0	0	112.666666667
0.6	3	20	0.9	0	1	71.4166666667
0.6	3	20	0.9	0.3	0	112.666666667
0.6	3	20	0.9	0.3	1	71.4166666667
0.6	3	20	0.9	0.6	0	112.666666667
0.6	3	20	0.9	0.6	1	71.4166666667
0.6	3	20	0.9	0.9	0	112.666666667
0.6	3	20	0.9	0.9	1	71.4166666667
0.6	3	25	0	0	0	127.666666667
0.6	3	25	0	0	1	86.4166666667
0.6	3	25	0	0.3	0	127.666666667
0.6	3	25	0	0.3	1	86.4166666667
0.6	3	25	0	0.6	0	127.666666667
0.6	3	25	0	0.6	1	76.4166666667
0.6	3	25	0	0.9	0	118.583333333
0.6	3	25	0	0.9	1	72.25
0.6	3	25	0.3	0	0	127.666666667
0.6	3	25	0.3	0	1	86.4166666667
0.6	3	25	0.3	0.3	0	127.666666667
0.6	3	25	0.3	0.3	1	86.4166666667
0.6	3	25	0.3	0.6	0	127.666666667
0.6	3	25	0.3	0.6	1	76.4166666667
0.6	3	25	0.3	0.9	0	118.583333333
0.6	3	25	0.3	0.9	1	72.25
0.6	3	25	0.6	0	0	122.666666667
0.6	3	25	0.6	0	1	86.4166666667
0.6	3	25	0.6	0.3	0	122.666666667
0.6	3	25	0.6	0.3	1	86.4166666667
0.6	3	25	0.6	0.6	0	122.666666667
0.6	3	25	0.6	0.6	1	76.4166666667
0.6	3	25	0.6	0.9	0	118.583333333
0.6	3	25	0.6	0.9	1	72.25
0.6	3	25	0.9	0	0	114.333333333
0.6	3	25	0.9	0	1	80.6666666667
0.6	3	25	0.9	0.3	0	114.333333333
0.6	3	25	0.9	0.3	1	80.6666666667
0.6	3	25	0.9	0.6	0	114.333333333
0.6	3	25	0.9	0.6	1	76.4166666667
0.6	3	25	0.9	0.9	0	114.333333333
0.6	3	25	0.9	0.9	1	72.25
0.6	3	30	0	0	0	142.666666667
0.6	3	30	0	0	1	112.666666667
0.6	3	30	0	0.3	0	142.666666667
0.6	3	30	0	0.3	1	106.416666667
0.6	3	30	0	0.6	0	142.666666667
0.6	3	30	0	0.6	1	81.4166666667
0.6	3	30	0	0.9	0	124.416666667
0.6	3	30	0	0.9	1	73.0833333333
0.6	3	30	0.3	0	0	142.666666667
0.6	3	30	0.3	0	1	112.666666667
0.6	3	30	0.3	0.3	0	142.666666667
0.6	3	30	0.3	0.3	1	106.416666667
0.6	3	30	0.3	0.6	0	142.666666667
0.6	3	30	0.3	0.6	1	81.4166666667
0.6	3	30	0.3	0.9	0	124.416666667
0.6	3	30	0.3	0.9	1	73.0833333333
0.6	3	30	0.6	0	0	132.666666667
0.6	3	30	0.6	0	1	106.5
0.6	3	30	0.6	0.3	0	132.666666667
0.6	3	30	0.6	0.3	1	106.416666667
0.6	3	30	0.6	0.6	0	132.666666667
0.6	3	30	0.6	0.6	1	81.4166666667
0.6	3	30	0.6	0.9	0	124.416666667
0.6	3	30	0.6	0.9	1	73.0833333333
0.6	3	30	0.9	0	0	116
0.6	3	30	0.9	0	1	89.8333333333
0.6	3	30	0.9	0.3	0	116
0.6	3	30	0.9	0.3	1	89.8333333333
0.6	3	30	0.9	0.6	0	116
0.6	3	30	0.9	0.6	1	81.4166666667
0.6	3	30	0.9	0.9	0	116
0.6	3	30	0.9	0.9	1	73.0833333333
0.6	4	5	0	0	0	112.666666667
0.6	4	5	0	0	1	71.4166666667
0.6	4	5	0	0.3	0	112.666666667
0.6	4	5	0	0.3	1	71.4166666667
0.6	4	5	0	0.6	0	112.666666667
0.6	4	5	0	0.6	1	71.4166666667
0.6	4	5	0	0.9	0	112.666666667
0.6	4	5	0	0.9	1	71.4166666667
0.6	4	5	0.3	0	0	112.666666667
0.6	4	5	0.3	0	1	71.4166666667
0.6	4	5	0.3	0.3	0	112.666666667
0.6	4	5	0.3	0.3	1	71.4166666667
0.6	4	5	0.3	0.6	0	112.666666667
0.6	4	5	0.3	0.6	1	71.4166666667
0.6	4	5	0.3	0.9	0	112.666666667
0.6	4	5	0.3	0.9	1	71.4166666667
0.6	4	5	0.6	0	0	112.666666667
0.6	4	5	0.6	0	1	71.4166666667
0.6	4	5	0.6	0.3	0	112.666666667
0.6	4	5	0.6	0.3	1	71.4166666667
0.6	4	5	0.6	0.6	0	112.666666667
0.6	4	5	0.6	0.6	1	71.4166666667
0.6	4	5	0.6	0.9	0	112.666666667
0.6	4	5	0.6	0.9	1	71.4166666667
0.6	4	5	0.9	0	0	112.666666667
0.6	4	5	0.9	0	1	71.4166666667
0.6	4	5	0.9	0.3	0	112.666666667
0.6	4	5	0.9	0.3	1	71.4166666667
0.6	4	5	0.9	0.6	0	112.666666667
0.6	4	5	0.9	0.6	1	71.4166666667
0.6	4	5	0.9	0.9	0	112.666666667
0.6	4	5	0.9	0.9	1	71.4166666667
0.6	4	10	0	0	0	120.166666667
0.6	4	10	0	0	1	75.1666666667
0.6	4	10	0	0.3	0	120.166666667
0.6	4	10	0	0.3	1	75.1666666667
0.6	4	10	0	0.6	0	120.166666667
0.6	4	10	0	0.6	1	75.1666666667
0.6	4	10	0	0.9	0	118.583333333
0.6	4	10	0	0.9	1	72.25
0.6	4	10	0.3	0	0	120.166666667
0.6	4	10	0.3	0	1	75.1666666667
0.6	4	10	0.3	0.3	0	120.166666667
0.6	4	10	0.3	0.3	1	75.1666666667
0.6	4	10	0.3	0.6	0	120.166666667
0.6	4	10	0.3	0.6	1	75.1666666667
0.6	4	10	0.3	0.9	0	118.583333333
0.6	4	10	0.3	0.9	1	72.25
0.6	4	10	0.6	0	0	120.166666667
0.6	4	10	0.6	0	1	75.1666666667
0.6	4	10	0.6	0.3	0	120.166666667
0.6	4	10	0.6	0.3	1	75.1666666667
0.6	4	10	0.6	0.6	0	120.166666667
0.6	4	10	0.6	0.6	1	75.1666666667
0.6	4	10	0.6	0.9	0	118.583333333
0.6	4	10	0.6	0.9	1	72.25
0.6	4	10	0.9	0	0	114.333333333
0.6	4	10	0.9	0	1	75.1666666667
0.6	4	10	0.9	0.3	0	114.333333333
0.6	4	10	0.9	0.3	1	75.1666666667
0.6	4	10	0.9	0.6	0	114.333333333
0.6	4	10	0.9	0.6	1	75.1666666667
0.6	4	10	0.9	0.9	0	114.333333333
0.6	4	10	0.9	0.9	1	72.25
0.6	4	15	0	0	0	120.166666667
0.6	4	15	0	0	1	75.1666666667
0.6	4	15	0	0.3	0	120.166666667
0.6	4	15	0	0.3	1	75.1666666667
0.6	4	15	0	0.6	0	120.166666667
0.6	4	15	0	0.6	1	75.1666666667
0.6	4	15	0	0.9	0	120.166666667
0.6	4	15	0	0.9	1	73.0833333333
0.6	4	15	0.3	0	0	120.166666667
0.6	4	15	0.3	0	1	75.1666666667
0.6	4	15	0.3	0.3	0	120.166666667
0.6	4	15	0.3	0.3	1	75.1666666667
0.6	4	15	0.3	0.6	0	120.166666667
0.6	4	15	0.3	0.6	1	75.1666666667
0.6	4	15	0.3	0.9	0	120.166666667
0.6	4	15	0.3	0.9	1	73.0833333333
0.6	4	15	0.6	0	0	120.166666667
0.6	4	15	0.6	0	1	75.1666666667
0.6	4	15	0.6	0.3	0	120.166666667
0.6	4	15	0.6	0.3	1	75.1666666667
0.6	4	15	0.6	0.6	0	120.166666667
0.6	4	15	0.6	0.6	1	75.1666666667
0.6	4	15	0.6	0.9	0	120.166666667
0.6	4	15	0.6	0.9	1	73.0833333333
0.6	4	15	0.9	0	0	116
0.6	4	15	0.9	0	1	75.1666666667
0.6	4	15	0.9	0.3	0	116
0.6	4	15	0.9	0.3	1	75.1666666667
0.6	4	15	0.9	0.6	0	116
0.6	4	15	0.9	0.6	1	75.1666666667
0.6	4	15	0.9	0.9	0	116
0.6	4	15	0.9	0.9	1	73.0833333333
0.6	4	20	0	0	0	120.166666667
0.6	4	20	0	0	1	75.1666666667
0.6	4	20	0	0.3	0	120.166666667
0.6	4	20	0	0.3	1	75.1666666667
0.6	4	20	0	0.6	0	120.166666667
0.6	4	20	0	0.6	1	75.1666666667
0.6	4	20	0	0.9	0	120.166666667
0.6	4	20	0	0.9	1	73.0833333333
0.6	4	20	0.3	0	0	120.166666667
0.6	4	20	0.3	0	1	75.1666666667
0.6	4	20	0.3	0.3	0	120.166666667
0.6	4	20	0.3	0.3	1	75.1666666667
0.6	4	20	0.3	0.6	0	120.166666667
0.6	4	20	0.3	0.6	1	75.1666666667
0.6	4	20	0.3	0.9	0	120.166666667
0.6	4	20	0.3	0.9	1	73.0833333333
0.6	4	20	0.6	0	0	120.166666667
0.6	4	20	0.6	0	1	75.1666666667
0.6	4	20	0.6	0.3	0	120.166666667
0.6	4	20	0.6	0.3	1	75.1666666667
0.6	4	20	0.6	0.6	0	120.166666667
0.6	4	20	0.6	0.6	1	75.1666666667
0.6	4	20	0.6	0.9	0	120.166666667
0.6	4	20	0.6	0.9	1	73.0833333333
0.6	4	20	0.9	0	0	116
0.6	4	20	0.9	0	1	75.1666666667
0.6	4	20	0.9	0.3	0	116
0.6	4	20	0.9	0.3	1	75.1666666667
0.6	4	20	0.9	0.6	0	116
0.6	4	20	0.9	0.6	1	75.1666666667
0.6	4	20	0.9	0.9	0	116
0.6	4	20	0.9	0.9	1	73.0833333333
0.6	4	25	0	0	0	120.166666667
0.6	4	25	0	0	1	75.1666666667
0.6	4	25	0	0.3	0	120.166666667
0.6	4	25	0	0.3	1	75.1666666667
0.6	4	25	0	0.6	0	120.166666667
0.6	4	25	0	0.6	1	75.1666666667
0.6	4	25	0	0.9	0	120.166666667
0.6	4	25	0	0.9	1	73.0833333333
0.6	4	25	0.3	0	0	120.166666667
0.6	4	25	0.3	0	1	75.1666666667
0.6	4	25	0.3	0.3	0	120.166666667
0.6	4	25	0.3	0.3	1	75.1666666667
0.6	4	25	0.3	0.6	0	120.166666667
0.6	4	25	0.3	0.6	1	75.1666666667
0.6	4	25	0.3	0.9	0	120.166666667
0.6	4	25	0.3	0.9	1	73.0833333333
0.6	4	25	0.6	0	0	120.166666667
0.6	4	25	0.6	0	1	75.1666666667
0.6	4	25	0.6	0.3	0	120.166666667
0.6	4	25	0.6	0.3	1	75.1666666667
0.6	4	25	0.6	0.6	0	120.166666667
0.6	4	25	0.6	0.6	1	75.1666666667
0.6	4	25	0.6	0.9	0	120.166666667
0.6	4	25	0.6	0.9	1	73.0833333333
0.6	4	25	0.9	0	0	116
0.6	4	25	0.9	0	1	75.1666666667
0.6	4	25	0.9	0.3	0	116
0.6	4	25	0.9	0.3	1	75.1666666667
0.6	4	25	0.9	0.6	0	116
0.6	4	25	0.9	0.6	1	75.1666666667
0.6	4	25	0.9	0.9	0	116
0.6	4	25	0.9	0.9	1	73.0833333333
0.6	4	30	0	0	0	165.416666667
0.6	4	30	0	0	1	142.916666667
0.6	4	30	0	0.3	0	165.416666667
0.6	4	30	0	0.3	1	127.666666667
0.6	4	30	0	0.6	0	165.416666667
0.6	4	30	0	0.6	1	90.1666666667
0.6	4	30	0	0.9	0	137.916666667
0.6	4	30	0	0.9	1	75.1666666667
0.6	4	30	0.3	0	0	165.416666667
0.6	4	30	0.3	0	1	142.916666667
0.6	4	30	0.3	0.3	0	165.416666667
0.6	4	30	0.3	0.3	1	127.666666667
0.6	4	30	0.3	0.6	0	165.416666667
0.6	4	30	0.3	0.6	1	90.1666666667
0.6	4	30	0.3	0.9	0	137.916666667
0.6	4	30	0.3	0.9	1	75.1666666667
0.6	4	30	0.6	0	0	150.166666667
0.6	4	30	0.6	0	1	127.916666667
0.6	4	30	0.6	0.3	0	150.166666667
0.6	4	30	0.6	0.3	1	127.666666667
0.6	4	30	0.6	0.6	0	150.166666667
0.6	4	30	0.6	0.6	1	90.1666666667
0.6	4	30	0.6	0.9	0	137.916666667
0.6	4	30	0.6	0.9	1	75.1666666667
0.6	4	30	0.9	0	0	120.166666667
0.6	4	30	0.9	0	1	102.916666667
0.6	4	30	0.9	0.3	0	120.166666667
0.6	4	30	0.9	0.3	1	102.916666667
0.6	4	30	0.9	0.6	0	120.166666667
0.6	4	30	0.9	0.6	1	90.1666666667
0.6	4	30	0.9	0.9	0	120.166666667
0.6	4	30	0.9	0.9	1	75.1666666667
0.6	5	5	0	0	0	120.166666667
0.6	5	5	0	0	1	75.1666666667
0.6	5	5	0	0.3	0	120.166666667
0.6	5	5	0	0.3	1	75.1666666667
0.6	5	5	0	0.6	0	120.166666667
0.6	5	5	0	0.6	1	75.1666666667
0.6	5	5	0	0.9	0	118.583333333
0.6	5	5	0	0.9	1	72.25
0.6	5	5	0.3	0	0	120.166666667
0.6	5	5	0.3	0	1	75.1666666667
0.6	5	5	0.3	0.3	0	120.166666667
0.6	5	5	0.3	0.3	1	75.1666666667
0.6	5	5	0.3	0.6	0	120.166666667
0.6	5	5	0.3	0.6	1	75.1666666667
0.6	5	5	0.3	0.9	0	118.583333333
0.6	5	5	0.3	0.9	1	72.25
0.6	5	5	0.6	0	0	120.166666667
0.6	5	5	0.6	0	1	75.1666666667
0.6	5	5	0.6	0.3	0	120.166666667
0.6	5	5	0.6	0.3	1	75.1666666667
0.6	5	5	0.6	0.6	0	120.166666667
0.6	5	5	0.6	0.6	1	75.1666666667
0.6	5	5	0.6	0.9	0	118.583333333
0.6	5	5	0.6	0.9	1	72.25
0.6	5	5	0.9	0	0	114.333333333
0.6	5	5	0.9	0	1	75.1666666667
0.6	5	5	0.9	0.3	0	114.333333333
0.6	5	5	0.9	0.3	1	75.1666666667
0.6	5	5	0.9	0.6	0	114.333333333
0.6	5	5	0.9	0.6	1	75.1666666667
0.6	5	5	0.9	0.9	0	114.333333333
0.6	5	5	0.9	0.9	1	72.25
0.6	5	10	0	0	0	120.166666667
0.6	5	10	0	0	1	75.1666666667
0.6	5	10	0	0.3	0	120.166666667
0.6	5	10	0	0.3	1	75.1666666667
0.6	5	10	0	0.6	0	120.166666667
0.6	5	10	0	0.6	1	75.1666666667
0.6	5	10	0	0.9	0	120.166666667
0.6	5	10	0	0.9	1	73.0833333333
0.6	5	10	0.3	0	0	120.166666667
0.6	5	10	0.3	0	1	75.1666666667
0.6	5	10	0.3	0.3	0	120.166666667
0.6	5	10	0.3	0.3	1	75.1666666667
0.6	5	10	0.3	0.6	0	120.166666667
0.6	5	10	0.3	0.6	1	75.1666666667
0.6	5	10	0.3	0.9	0	120.166666667
0.6	5	10	0.3	0.9	1	73.0833333333
0.6	5	10	0.6	0	0	120.166666667
0.6	5	10	0.6	0	1	75.1666666667
0.6	5	10	0.6	0.3	0	120.166666667
0.6	5	10	0.6	0.3	1	75.1666666667
0.6	5	10	0.6	0.6	0	120.166666667
0.6	5	10	0.6	0.6	1	75.1666666667
0.6	5	10	0.6	0.9	0	120.166666667
0.6	5	10	0.6	0.9	1	73.0833333333
0.6	5	10	0.9	0	0	116
0.6	5	10	0.9	0	1	75.1666666667
0.6	5	10	0.9	0.3	0	116
0.6	5	10	0.9	0.3	1	75.1666666667
0.6	5	10	0.9	0.6	0	116
0.6	5	10	0.9	0.6	1	75.1666666667
0.6	5	10	0.9	0.9	0	116
0.6	5	10	0.9	0.9	1	73.0833333333
0.6	5	15	0	0	0	120.166666667
0.6	5	15	0	0	1	75.1666666667
0.6	5	15	0	0.3	0	120.166666667
0.6	5	15	0	0.3	1	75.1666666667
0.6	5	15	0	0.6	0	120.166666667
0.6	5	15	0	0.6	1	75.1666666667
0.6	5	15	0	0.9	0	120.166666667
0.6	5	15	0	0.9	1	73.0833333333
0.6	5	15	0.3	0	0	120.166666667
0.6	5	15	0.3	0	1	75.1666666667
0.6	5	15	0.3	0.3	0	120.166666667
0.6	5	15	0.3	0.3	1	75.1666666667
0.6	5	15	0.3	0.6	0	120.166666667
0.6	5	15	0.3	0.6	1	75.1666666667
0.6	5	15	0.3	0.9	0	120.166666667
0.6	5	15	0.3	0.9	1	73.0833333333
0.6	5	15	0.6	0	0	120.166666667
0.6	5	15	0.6	0	1	75.1666666667
0.6	5	15	0.6	0.3	0	120.166666667
0.6	5	15	0.6	0.3	1	75.1666666667
0.6	5	15	0.6	0.6	0	120.166666667
0.6	5	15	0.6	0.6	1	75.1666666667
0.6	5	15	0.6	0.9	0	120.166666667
0.6	5	15	0.6	0.9	1	73.0833333333
0.6	5	15	0.9	0	0	116
0.6	5	15	0.9	0	1	75.1666666667
0.6	5	15	0.9	0.3	0	116
0.6	5	15	0.9	0.3	1	75.1666666667
0.6	5	15	0.9	0.6	0	116
0.6	5	15	0.9	0.6	1	75.1666666667
0.6	5	15	0.9	0.9	0	116
0.6	5	15	0.9	0.9	1	73.0833333333
0.6	5	20	0	0	0	135.333333333
0.6	5	20	0	0	1	97.8333333333
0.6	5	20	0	0.3	0	135.333333333
0.6	5	20	0	0.3	1	92.6666666667
0.6	5	20	0	0.6	0	135.333333333
0.6	5	20	0	0.6	1	80.1666666667
0.6	5	20	0	0.9	0	124.416666667
0.6	5	20	0	0.9	1	73.0833333333
0.6	5	20	0.3	0	0	135.333333333
0.6	5	20	0.3	0	1	97.8333333333
0.6	5	20	0.3	0.3	0	135.333333333
0.6	5	20	0.3	0.3	1	92.6666666667
0.6	5	20	0.3	0.6	0	135.333333333
0.6	5	20	0.3	0.6	1	80.1666666667
0.6	5	20	0.3	0.9	0	124.416666667
0.6	5	20	0.3	0.9	1	73.0833333333
0.6	5	20	0.6	0	0	130.166666667
0.6	5	20	0.6	0	1	92.8333333333
0.6	5	20	0.6	0.3	0	130.166666667
0.6	5	20	0.6	0.3	1	92.6666666667
0.6	5	20	0.6	0.6	0	130.166666667
0.6	5	20	0.6	0.6	1	80.1666666667
0.6	5	20	0.6	0.9	0	124.416666667
0.6	5	20	0.6	0.9	1	73.0833333333
0.6	5	20	0.9	0	0	116
0.6	5	20	0.9	0	1	84.5
0.6	5	20	0.9	0.3	0	116
0.6	5	20	0.9	0.3	1	84.5
0.6	5	20	0.9	0.6	0	116
0.6	5	20	0.9	0.6	1	80.1666666667
0.6	5	20	0.9	0.9	0	116
0.6	5	20	0.9	0.9	1	73.0833333333
0.6	5	25	0	0	0	165.166666667
0.6	5	25	0	0	1	142.666666667
0.6	5	25	0	0.3	0	165.166666667
0.6	5	25	0	0.3	1	127.666666667
0.6	5	25	0	0.6	0	165.166666667
0.6	5	25	0	0.6	1	88.9166666667
0.6	5	25	0	0.9	0	133.166666667
0.6	5	25	0	0.9	1	74.3333333333
0.6	5	25	0.3	0	0	165.166666667
0.6	5	25	0.3	0	1	142.666666667
0.6	5	25	0.3	0.3	0	165.166666667
0.6	5	25	0.3	0.3	1	127.666666667
0.6	5	25	0.3	0.6	0	165.166666667
0.6	5	25	0.3	0.6	1	88.9166666667
0.6	5	25	0.3	0.9	0	133.166666667
0.6	5	25	0.3	0.9	1	74.3333333333
0.6	5	25	0.6	0	0	147.666666667
0.6	5	25	0.6	0	1	127.75
0.6	5	25	0.6	0.3	0	147.666666667
0.6	5	25	0.6	0.3	1	127.666666667
0.6	5	25	0.6	0.6	0	147.666666667
0.6	5	25	0.6	0.6	1	88.9166666667
0.6	5	25	0.6	0.9	0	133.166666667
0.6	5	25	0.6	0.9	1	74.3333333333
0.6	5	25	0.9	0	0	118.5
0.6	5	25	0.9	0	1	102.75
0.6	5	25	0.9	0.3	0	118.5
0.6	5	25	0.9	0.3	1	102.75
0.6	5	25	0.9	0.6	0	118.5
0.6	5	25	0.9	0.6	1	88.9166666667
0.6	5	25	0.9	0.9	0	118.5
0.6	5	25	0.9	0.9	1	74.3333333333
0.6	5	30	0	0	0	165.166666667
0.6	5	30	0	0	1	142.666666667
0.6	5	30	0	0.3	0	165.166666667
0.6	5	30	0	0.3	1	127.666666667
0.6	5	30	0	0.6	0	165.166666667
0.6	5	30	0	0.6	1	88.9166666667
0.6	5	30	0	0.9	0	133.166666667
0.6	5	30	0	0.9	1	74.3333333333
0.6	5	30	0.3	0	0	165.166666667
0.6	5	30	0.3	0	1	142.666666667
0.6	5	30	0.3	0.3	0	165.166666667
0.6	5	30	0.3	0.3	1	127.666666667
0.6	5	30	0.3	0.6	0	165.166666667
0.6	5	30	0.3	0.6	1	88.9166666667
0.6	5	30	0.3	0.9	0	133.166666667
0.6	5	30	0.3	0.9	1	74.3333333333
0.6	5	30	0.6	0	0	147.666666667
0.6	5	30	0.6	0	1	127.75
0.6	5	30	0.6	0.3	0	147.666666667
0.6	5	30	0.6	0.3	1	127.666666667
0.6	5	30	0.6	0.6	0	147.666666667
0.6	5	30	0.6	0.6	1	88.9166666667
0.6	5	30	0.6	0.9	0	133.166666667
0.6	5	30	0.6	0.9	1	74.3333333333
0.6	5	30	0.9	0	0	118.5
0.6	5	30	0.9	0	1	102.75
0.6	5	30	0.9	0.3	0	118.5
0.6	5	30	0.9	0.3	1	102.75
0.6	5	30	0.9	0.6	0	118.5
0.6	5	30	0.9	0.6	1	88.9166666667
0.6	5	30	0.9	0.9	0	118.5
0.6	5	30	0.9	0.9	1	74.3333333333
0.6	6	5	0	0	0	112.666666667
0.6	6	5	0	0	1	71.4166666667
0.6	6	5	0	0.3	0	112.666666667
0.6	6	5	0	0.3	1	71.4166666667
0.6	6	5	0	0.6	0	112.666666667
0.6	6	5	0	0.6	1	71.4166666667
0.6	6	5	0	0.9	0	112.666666667
0.6	6	5	0	0.9	1	71.4166666667
0.6	6	5	0.3	0	0	112.666666667
0.6	6	5	0.3	0	1	71.4166666667
0.6	6	5	0.3	0.3	0	112.666666667
0.6	6	5	0.3	0.3	1	71.4166666667
0.6	6	5	0.3	0.6	0	112.666666667
0.6	6	5	0.3	0.6	1	71.4166666667
0.6	6	5	0.3	0.9	0	112.666666667
0.6	6	5	0.3	0.9	1	71.4166666667
0.6	6	5	0.6	0	0	112.666666667
0.6	6	5	0.6	0	1	71.4166666667
0.6	6	5	0.6	0.3	0	112.666666667
0.6	6	5	0.6	0.3	1	71.4166666667
0.6	6	5	0.6	0.6	0	112.666666667
0.6	6	5	0.6	0.6	1	71.4166666667
0.6	6	5	0.6	0.9	0	112.666666667
0.6	6	5	0.6	0.9	1	71.4166666667
0.6	6	5	0.9	0	0	112.666666667
0.6	6	5	0.9	0	1	71.4166666667
0.6	6	5	0.9	0.3	0	112.666666667
0.6	6	5	0.9	0.3	1	71.4166666667
0.6	6	5	0.9	0.6	0	112.666666667
0.6	6	5	0.9	0.6	1	71.4166666667
0.6	6	5	0.9	0.9	0	112.666666667
0.6	6	5	0.9	0.9	1	71.4166666667
0.6	6	10	0	0	0	120.166666667
0.6	6	10	0	0	1	75.1666666667
0.6	6	10	0	0.3	0	120.166666667
0.6	6	10	0	0.3	1	75.1666666667
0.6	6	10	0	0.6	0	120.166666667
0.6	6	10	0	0.6	1	75.1666666667
0.6	6	10	0	0.9	0	118.583333333
0.6	6	10	0	0.9	1	72.25
0.6	6	10	0.3	0	0	120.166666667
0.6	6	10	0.3	0	1	75.1666666667
0.6	6	10	0.3	0.3	0	120.166666667
0.6	6	10	0.3	0.3	1	75.1666666667
0.6	6	10	0.3	0.6	0	120.166666667
0.6	6	10	0.3	0.6	1	75.1666666667
0.6	6	10	0.3	0.9	0	118.583333333
0.6	6	10	0.3	0.9	1	72.25
0.6	6	10	0.6	0	0	120.166666667
0.6	6	10	0.6	0	1	75.1666666667
0.6	6	10	0.6	0.3	0	120.166666667
0.6	6	10	0.6	0.3	1	75.1666666667
0.6	6	10	0.6	0.6	0	120.166666667
